Značka,Model,Objem (l),Rok,Najeté km,Cena,Palivo,Převodovka,Výkon (kW)
Renault,Megane,1.2,2014,45349,159990,Benzín,Manuální,85
Renault,Clio,1.5,2006,144329,39990,Nafta,Manuální,63
Renault,Captur,1.5,2018,151230,346000,Nafta,Automatická,66
Renault,Megane,1.2,2016,211673,99990,Benzín,Manuální,85
Renault,Megane,1.6,2021,28289,499990,Hybridní,Automatická,118
Renault,Megane,1.5,2019,161699,298000,Nafta,Manuální,70
Renault,Megane,1.9,2008,280000,45000,Nafta,Manuální,96
Renault,Captur,1.0,2021,44475,359990,Benzín,Manuální,67
Renault,Megane,1.6,2008,225000,47000,Benzín,Manuální,82
Renault,Megane,1.5,2021,75611,340000,Nafta,Manuální,85
Renault,Talisman,1.7,2019,102719,389900,Nafta,Manuální,88
Renault,Grand Scenic,1.7,2020,137552,438900,Nafta,Automatická,110
Renault,Megane,1.6,2004,175000,50000,Benzín,Manuální,83
Renault,Espace,1.6,2015,171644,330000,Nafta,Automatická,118
Renault,Kadjar,1.3,2019,70200,369877,Benzín,Manuální,103
Renault,Megane,1.5,2010,269918,60000,Nafta,Manuální,63
Renault,Trafic,1.6,2015,237272,350000,Nafta,Manuální,103
Renault,Thalia,1.1,2009,122802,55000,Benzín,Manuální,55
Renault,Kadjar,1.5,2019,96854,389900,Nafta,Manuální,85
Renault,Megane,1.4,2002,139084,40000,Benzín,Manuální,70
Renault,Kadjar,1.5,2021,81000,449000,Nafta,Automatická,85
Renault,Megane,1.6,2009,248500,47000,Benzín,Manuální,82
Renault,Scenic,1.6,2006,284000,44900,Benzín,Manuální,77
Renault,Megane,2.0,2009,120900,129000,Benzín,Manuální,132
Renault,Scenic,1.4,2010,159000,109000,Benzín,Manuální,96
Renault,Megane,1.6,2005,187904,50000,Benzín,Manuální,83
Renault,Grand Scenic,1.9,2009,143760,95000,Nafta,Manuální,96
Renault,Clio,1.1,2011,94700,75000,Benzín,Manuální,55
Renault,Clio,1.0,2022,26227,335000,Benzín,Manuální,67
Renault,Megane,1.3,2020,69561,289000,Benzín,Manuální,85
Renault,Captur,1.2,2017,134885,259900,Benzín,Automatická,87
Renault,Megane,1.2,2019,68298,250000,Benzín,Manuální,74
Renault,Scenic,1.8,2019,135977,279000,Nafta,Manuální,88
Renault,Clio,1.1,2018,45039,200000,Benzín,Manuální,54
Renault,Megane,1.5,2016,151310,180000,Nafta,Manuální,81
Renault,Arkana,1.3,2021,81000,455000,Benzín,Automatická,103
Renault,Captur,0.9,2017,72153,235000,Benzín,Manuální,66
Renault,Arkana,1.6,2022,114601,438000,Hybridní,Automatická,105
Renault,Espace,1.6,2015,151000,370000,Nafta,Automatická,118
Renault,Clio,1.0,2020,37929,305000,Benzín,Manuální,74
Renault,Clio,0.9,2018,179273,108000,Benzín,Manuální,66
Renault,Clio,1.0,2022,24672,335000,Benzín,Manuální,67
Renault,Thalia,1.4,2006,144800,39877,Benzín,Manuální,55
Renault,Megane,1.2,2017,114245,200000,Benzín,Manuální,97
Renault,Megane,1.6,2011,79770,120000,Benzín,Manuální,81
Renault,Megane,1.5,2020,119000,299877,Nafta,Manuální,85
Renault,Megane,1.6,2009,183067,70000,LPG + benzín,Manuální,82
Renault,Megane,1.2,2015,139357,170000,Benzín,Automatická,97
Renault,Megane,1.5,2018,154241,239000,Nafta,Manuální,85
Renault,Scenic,1.6,2017,143000,279000,Nafta,Automatická,118
Renault,Megane,1.3,2019,60297,250000,Benzín,Manuální,85
Renault,Trafic,1.6,2017,145000,398000,Nafta,Manuální,88
Renault,Kadjar,1.5,2016,194935,279000,Nafta,Automatická,81
Renault,Megane,1.6,2006,157168,50000,Benzín,Manuální,82
Renault,Megane,1.3,2020,125087,359000,Benzín,Automatická,117
Renault,Captur,0.9,2017,31461,279000,Benzín,Manuální,66
Renault,Megane,2.0,2013,106529,276666,Benzín,Manuální,162
Renault,Clio,1.6,2006,115916,74999,Benzín,Manuální,65
Renault,Talisman,1.6,2016,158483,279000,Nafta,Manuální,96
Renault,Megane,1.5,2015,165949,130000,Nafta,Manuální,81
Renault,Clio,1.1,2016,39000,165000,Benzín,Manuální,54
Renault,Fluence,1.5,2014,184085,100000,Nafta,Manuální,81
Renault,Megane,1.3,2018,145701,259900,Benzín,Automatická,103
Renault,Clio,1.0,2020,51094,269000,Benzín,Manuální,53
Renault,Scenic,1.2,2014,151300,159000,Benzín,Manuální,97
Renault,Arkana,1.3,2022,69200,449999,Benzín,Automatická,103
Renault,Megane,1.3,2018,122788,206000,Benzín,Manuální,103
Renault,Laguna,2.0,2015,215000,169900,Nafta,Manuální,110
Renault,Koleos,2.0,2012,185000,155000,Nafta,Manuální,110
Renault,Megane,1.5,2021,201987,249000,Nafta,Manuální,85
Renault,Scenic,1.5,2013,268443,84999,Nafta,Manuální,81
Renault,Modus,1.1,2011,68753,74000,Benzín,Manuální,55
Renault,Megane,1.5,2020,217659,219999,Nafta,Manuální,85
Renault,Megane,1.6,2017,136949,349999,Nafta,Automatická,120
Renault,Megane,1.5,2017,179683,172000,Nafta,Manuální,66
Renault,Megane,1.5,2007,182986,40000,Nafta,Manuální,78
Renault,Megane,1.2,2015,87873,159999,Benzín,Manuální,85
Renault,Koleos,2.0,2018,132543,440000,Nafta,Automatická,130
Renault,Megane,1.2,2018,61040,270000,Benzín,Manuální,97
Renault,Megane,1.2,2013,110218,115000,Benzín,Manuální,85
Renault,Talisman,1.8,2019,25442,499999,Benzín,Automatická,165
Renault,Captur,1.3,2020,31880,475000,Benzín,Automatická,96
Renault,Megane,1.2,2018,197086,180000,Benzín,Manuální,74
Renault,Clio,0.9,2017,111520,164999,Benzín,Manuální,66
Renault,Scenic,1.7,2019,142463,304999,Nafta,Automatická,88
Renault,Kadjar,1.6,2015,109200,299900,Nafta,Manuální,96
Renault,Megane,1.3,2024,2504,445000,Benzín,Manuální,103
Renault,Master,2.3,2014,203907,369999,Nafta,Manuální,74
Renault,Megane,1.4,2010,153526,79000,Benzín,Manuální,96
Renault,Modus,1.1,2009,239000,49000,Benzín,Manuální,55
Renault,Clio,1.1,2010,180000,45000,Benzín,Manuální,55
Renault,Megane,1.6,2005,168000,49990,Benzín,Automatická,83
Renault,Megane,1.2,2016,113346,130000,Benzín,Manuální,85
Renault,Twingo,1.1,2011,89604,59000,Benzín,Manuální,43
Renault,Clio,1.0,2021,39732,259000,LPG + benzín,Manuální,67
Renault,Fluence,1.6,2016,46691,160000,Benzín,Manuální,82
Renault,Megane,1.3,2024,10666,439000,Benzín,Manuální,103
Renault,Clio,1.1,2001,118914,35000,Benzín,Manuální,43
Renault,Laguna,2.0,2015,192915,130000,Nafta,Manuální,110
Renault,Kadjar,1.6,2016,176428,278000,Nafta,Manuální,96
Renault,Espace,2.0,2010,213264,189981,Nafta,Manuální,110
Renault,Megane,1.6,2017,84356,385000,Benzín,Automatická,151
Renault,Clio,1.1,2015,81000,195000,Benzín,Manuální,54
Renault,Clio,0.9,2019,76034,169000,Benzín,Manuální,56
Renault,Kadjar,1.2,2017,121632,239000,Benzín,Manuální,96
Renault,Clio,1.1,2017,61721,169000,Benzín,Manuální,54
Renault,Trafic,2.0,2023,7639,679999,Nafta,Manuální,81
Renault,Trafic,1.6,2018,111661,699000,Nafta,Manuální,92
Renault,Trafic,2.0,2022,102951,799000,Nafta,Automatická,110
Renault,Arkana,1.6,2022,15979,599990,Hybridní,Automatická,107
Renault,Koleos,1.3,2022,42787,549000,Benzín,Automatická,116
Renault,Trafic,2.0,2025,10,965900,Nafta,Manuální,110
Renault,Arkana,1.3,2021,36200,519990,Benzín,Automatická,103
Renault,Trafic,1.6,2019,28711,847000,Nafta,Manuální,107
Renault,Arkana,1.3,2025,1,666900,Benzín,Automatická,103
Renault,Arkana,1.3,2022,30139,515000,Benzín,Automatická,103
Renault,Arkana,1.6,2022,11285,579990,Hybridní,Automatická,105
Renault,Kangoo,1.5,2025,4,632800,Nafta,Manuální,70
Renault,Symbioz,1.6,2025,0,633600,Hybridní,Automatická,105
Renault,Trafic,2.0,2020,149633,539999,Nafta,Manuální,107
Renault,Symbioz,1.6,2025,1,687600,Hybridní,Automatická,105
Renault,Austral,1.3,2024,1,699000,Benzín,Automatická,116
Renault,Arkana,1.6,2025,1,660800,Hybridní,Automatická,105
Renault,Trafic,2.0,2024,0,937750,Nafta,Automatická,110
Renault,Austral,1.2,2025,5,853340,Benzín,Automatická,147
Renault,Megane,1.3,2024,30000,539999,Benzín,Automatická,103
Renault,Espace,1.2,2024,1000,968000,Hybridní,Automatická,165
Renault,Captur,1.6,2025,1,746000,Hybridní,Automatická,105
Renault,Austral,1.2,2025,1,944280,Benzín,Automatická,146
Renault,Trafic,2.0,2024,0,744150,Nafta,Manuální,110
Renault,Arkana,1.3,2023,13162,619990,Benzín,Automatická,103
Renault,Koleos,2.0,2022,20800,798600,Nafta,Automatická,135
Renault,Arkana,0.0,2025,0,727900,Benzín,Automatická,103
Renault,Megane,1.8,2019,22686,849000,Benzín,Automatická,221
Renault,Arkana,1.3,2023,28367,530000,Benzín,Automatická,103
Renault,Trafic,2.0,2020,192000,586850,Nafta,Manuální,88
Renault,Arkana,1.3,2023,15227,619990,Benzín,Automatická,103
Renault,Arkana,1.3,2024,17,659000,Benzín,Automatická,103
Renault,Megane,1.8,2021,50000,740000,Benzín,Automatická,221
Renault,Kangoo,1.5,2024,11,690719,Nafta,Manuální,85
Renault,Arkana,1.6,2022,42130,549000,Benzín,Automatická,69
Renault,Trafic,2.0,2024,0,937750,Nafta,Automatická,125
Renault,Kangoo,1.3,2025,10,812000,Benzín,Automatická,96
Renault,Austral,1.3,2025,0,788540,Benzín,Automatická,116
Renault,Arkana,1.6,2022,46464,559000,Benzín,Automatická,69
Renault,Megane,1.3,2025,10,549000,Benzín,Manuální,103
Renault,Koleos,2.0,2020,71000,650000,Nafta,Automatická,140
Renault,Symbioz,1.6,2025,10,690300,Hybridní,Automatická,105
Renault,Megane,1.3,2025,0,562000,Benzín,Manuální,103
Renault,Trafic,2.0,2024,0,816750,Nafta,Manuální,110
Renault,Symbioz,1.6,2025,8,660150,Hybridní,Automatická,105
Renault,Symbioz,1.6,2025,5,656550,Hybridní,Automatická,105
Renault,Arkana,1.3,2025,10,663000,Benzín,Automatická,103
Renault,Captur,1.3,2024,3150,625000,Benzín,Automatická,116
Renault,Arkana,1.6,2022,47220,515000,Hybridní,Automatická,105
Renault,Espace,1.8,2018,73814,614990,Benzín,Automatická,165
Renault,Arkana,1.3,2023,31702,530000,Benzín,Automatická,103
Renault,Trafic,2.0,2020,162300,575000,Nafta,Automatická,107
Renault,Megane,1.8,2020,84300,698000,Benzín,Automatická,221
Renault,Arkana,1.3,2023,25580,530000,Benzín,Automatická,103
Renault,Captur,0.0,2025,3000,540000,Benzín,Manuální,103
Renault,Austral,1.3,2025,10,799000,Benzín,Automatická,116
Renault,Koleos,2.0,2019,71000,600000,Nafta,Automatická,140
Renault,Arkana,1.3,2023,35910,530000,Benzín,Automatická,103
Renault,Austral,1.3,2025,1,712000,Benzín,Automatická,116
Renault,Symbioz,1.6,2025,5,690300,Hybridní,Automatická,105
Renault,Clio,1.6,2025,10,589000,Hybridní,Manuální,105
Renault,Captur,0.0,2025,0,600000,Benzín,Manuální,103
Renault,Captur,0.0,2025,0,647000,Benzín,Manuální,103
Renault,Captur,0.0,2025,0,557000,Benzín,Manuální,67
Renault,Captur,1.6,2025,0,648000,Hybridní,Automatická,105
Renault,Symbioz,1.6,2025,0,656550,Hybridní,Automatická,105
Renault,Espace,1.2,2025,0,985000,Hybridní,Automatická,147
Renault,Symbioz,1.6,2025,10,795600,Hybridní,Automatická,105
Renault,Austral,0.0,2024,0,959000,Benzín,Automatická,118
Renault,Austral,1.2,2025,7500,920000,Hybridní,Automatická,147
Renault,Captur,1.0,2025,0,560000,Benzín,Manuální,66
Renault,Captur,1.0,2025,0,557000,Benzín,Manuální,66
Renault,Austral,1.2,2024,5453,945000,Benzín,Automatická,147
Renault,Arkana,0.0,2025,500,634900,Benzín,Automatická,103
Renault,Austral,1.2,2025,0,755900,Benzín,Automatická,96
Renault,Austral,1.2,2025,8000,959900,Hybridní,Automatická,147
Renault,Clio,1.6,2025,0,572000,Hybridní,Automatická,105
Renault,Austral,0.0,2025,0,730690,Benzín,Automatická,120
Renault,Symbioz,1.6,2025,0,698400,Hybridní,Automatická,105
Renault,Arkana,0.0,2025,0,728400,Hybridní,Automatická,105
Renault,Clio,1.6,2025,5,586000,Benzín,Automatická,107
Renault,Arkana,0.0,2025,0,720400,Benzín,Automatická,120
Renault,Arkana,0.0,2025,0,712400,Hybridní,Automatická,105
Renault,Captur,1.0,2025,6,597740,Benzín,Manuální,67
Renault,Arkana,1.3,2023,10572,619990,Benzín,Automatická,103
Renault,Arkana,1.6,2023,21171,500000,Hybridní,Automatická,103
Renault,Captur,1.3,2022,32000,525000,Benzín,Manuální,103
Renault,Austral,1.3,2025,10,912460,Benzín,Automatická,116
Renault,Symbioz,1.6,2025,10,721800,Benzín,Manuální,105
Renault,Arkana,0.0,2025,0,720400,Benzín,Automatická,118
Renault,Arkana,0.0,2025,0,724900,Benzín,Automatická,118
Renault,Trafic,2.0,2025,10,912330,Nafta,Manuální,110
Renault,Captur,1.0,2025,5,538000,LPG + benzín,Manuální,74
Renault,Ostatni,1.6,2023,33614,579900,Hybridní,Automatická,69
Renault,Clio,1.6,2025,2,628400,Hybridní,Automatická,105
Renault,Trafic,2.0,2024,12800,899000,Nafta,Manuální,110
Renault,Captur,1.6,2025,5,621760,Hybridní,Automatická,105
Renault,Austral,1.3,2025,1,810000,Benzín,Manuální,116
Renault,Espace,1.2,2023,13258,950000,Hybridní,Automatická,147
Renault,Arkana,1.6,2021,42863,539800,Hybridní,Automatická,69
Renault,Megane,1.3,2024,0,529000,Benzín,Manuální,103
Renault,Austral,1.2,2024,6000,888990,Hybridní,Automatická,96
Renault,Symbioz,1.6,2025,1,712800,Hybridní,Manuální,105
Renault,Rafale,1.2,2025,0,961900,Benzín,Automatická,96
Renault,Captur,1.0,2024,0,543000,Benzín,Manuální,67
Renault,Symbioz,1.6,2025,1,702900,Hybridní,Manuální,105
Renault,Arkana,1.3,2023,23655,609990,Benzín,Automatická,103
Renault,Austral,1.3,2025,1,677000,Benzín,Automatická,117
Renault,Arkana,1.3,2024,0,601200,Benzín,Automatická,103
Renault,Kangoo,1.5,2025,1,678200,Nafta,Manuální,70
Renault,Clio,1.6,2023,11,560000,Hybridní,Automatická,103
Renault,Arkana,1.6,2021,38698,539800,Hybridní,Automatická,69
Renault,Austral,1.3,2024,2200,820000,Benzín,Automatická,116
Renault,Austral,1.3,2025,5,834900,Benzín,Automatická,116
Renault,Captur,1.0,2025,10,506500,Benzín,Manuální,67
Renault,Trafic,2.0,2024,10,951280,Nafta,Manuální,110
Renault,Captur,1.0,2025,10,525500,Benzín,Manuální,67
Renault,Trafic,1.6,2019,69900,519000,Nafta,Manuální,107
Renault,Megane,1.5,2025,2,661000,Nafta,Automatická,85
Renault,Captur,1.0,2025,10,502000,LPG + benzín,Manuální,67
Renault,Megane,1.3,2022,48200,510000,Benzín,Manuální,103
Renault,Austral,1.3,2025,5,699900,Benzín,Manuální,118
Renault,Trafic,2.0,2021,51500,859000,Nafta,Automatická,110
Renault,Kangoo,1.3,2024,6000,630000,Benzín,Manuální,96
Renault,Rafale,1.2,2025,5,921680,Hybridní,Automatická,146
Renault,Megane,1.5,2025,2,639000,Nafta,Automatická,85
Renault,Trafic,2.0,2025,7,918390,Nafta,Manuální,110
Renault,Kangoo,1.3,2024,0,638550,Benzín,Manuální,96
Renault,Espace,2.0,2019,162449,549000,Nafta,Automatická,118
Renault,Captur,1.0,2025,5,549900,Benzín,Manuální,67
Renault,Symbioz,1.6,2025,0,687600,Hybridní,Automatická,105
Renault,Arkana,1.6,2025,1,745000,Hybridní,Automatická,105
Renault,Trafic,2.0,2022,53581,660000,Nafta,Manuální,81
Renault,Captur,1.3,2025,0,640900,Benzín,Automatická,116
Renault,Trafic,2.0,2024,10,805400,Nafta,Manuální,110
Renault,Arkana,1.6,2025,10,670770,Benzín,Manuální,105
Renault,Clio,1.0,2025,2,509000,Benzín,Automatická,67
Renault,Trafic,2.0,2023,19593,829900,Nafta,Manuální,110
Renault,Austral,1.3,2023,13307,650000,Benzín,Manuální,103
Renault,Arkana,1.6,2024,22,697000,Benzín,Automatická,69
Renault,Arkana,1.3,2024,26318,549999,Benzín,Automatická,103
Renault,Trafic,1.6,2017,60068,544500,Nafta,Manuální,107
Renault,Arkana,1.6,2024,16,665570,Benzín,Automatická,69
Renault,Arkana,1.3,2025,0,765500,Benzín,Automatická,116
Renault,Megane,1.3,2025,0,540000,Benzín,Manuální,103
Renault,Koleos,2.0,2019,104547,500000,Nafta,Automatická,130
Renault,Arkana,1.3,2024,14700,589000,Benzín,Automatická,103
Renault,Austral,1.2,2025,10,941600,Benzín,Automatická,147
Renault,Arkana,1.3,2022,77805,598950,Benzín,Automatická,116
Renault,Grand Scenic,1.3,2023,36045,763510,Benzín,Automatická,103
Renault,Trafic,2.0,2019,141000,649000,Nafta,Automatická,107
Renault,Captur,1.0,2025,0,538000,LPG + benzín,Manuální,74
Renault,Trafic,2.0,2025,0,911490,Nafta,Manuální,110
Renault,Symbioz,1.6,2025,0,696900,Hybridní,Automatická,105
Renault,Arkana,1.3,2025,0,632490,Benzín,Automatická,103
Renault,Arkana,1.6,2022,18998,600000,Hybridní,Automatická,105
Renault,Austral,1.3,2025,10,869900,Benzín,Automatická,116
Renault,Austral,1.3,2025,0,699480,Benzín,Automatická,116
Renault,Arkana,1.3,2021,40204,519900,Benzín,Automatická,103
Renault,Austral,1.3,2025,0,701450,Benzín,Automatická,116
Renault,Austral,1.3,2025,0,795790,Benzín,Automatická,116
Renault,Megane,1.3,2025,10,504000,Benzín,Manuální,103
Renault,Captur,1.0,2025,1,537680,Benzín,Manuální,67
Renault,Captur,1.3,2025,10,683000,Benzín,Manuální,117
Renault,Arkana,1.6,2025,0,649000,Hybridní,Automatická,105
Renault,Austral,1.3,2023,13000,709900,Benzín,Manuální,103
Renault,Trafic,2.0,2025,12,954080,Nafta,Manuální,110
Renault,Arkana,1.3,2023,17461,565000,Benzín,Automatická,103
Renault,Megane,1.3,2023,55235,539000,Benzín,Automatická,116
Renault,Arkana,1.3,2025,5,629900,Benzín,Manuální,103
Renault,Symbioz,1.6,2024,200,699000,Hybridní,Automatická,105
Renault,Arkana,1.3,2023,14569,619990,Benzín,Automatická,103
Renault,Arkana,1.3,2024,13184,570000,Benzín,Automatická,103
Renault,Arkana,1.3,2023,27706,549999,Hybridní,Automatická,103
Renault,Kangoo,1.3,2025,5,722790,Benzín,Manuální,96
Renault,Arkana,1.3,2023,13907,570000,Benzín,Automatická,116
Renault,Kangoo,1.5,2025,5,691500,Nafta,Manuální,85
Renault,Megane,0.0,2025,0,599000,Benzín,Automatická,103
Renault,Trafic,2.0,2025,0,927090,Nafta,Manuální,110
Renault,Kangoo,1.3,2025,10,655785,Benzín,Manuální,96
Renault,Austral,1.3,2025,5,728000,Benzín,Manuální,118
Renault,Trafic,1.6,2018,123323,679000,Nafta,Manuální,107
Renault,Arkana,1.3,2023,25093,600000,Benzín,Automatická,116
Renault,Arkana,1.3,2024,32885,565000,Benzín,Automatická,103
Renault,Symbioz,1.6,2024,1917,817700,Hybridní,Automatická,69
Renault,Megane,1.3,2025,10,637000,Benzín,Automatická,103
Renault,Symbioz,1.6,2025,1300,715000,Hybridní,Automatická,105
Renault,Captur,1.3,2024,10,625000,Benzín,Manuální,103
Renault,Austral,1.3,2025,10,779160,Benzín,Automatická,116
